id;Gender;Customer Type;Age;Type of Travel;Class;Flight Distance;Inflight wifi service;Departure/Arrival time convenient;Ease of Online booking;Gate location;Food and drink;Online boarding;Seat comfort;Inflight entertainment;On-board service;Leg room service;Baggage handling;Checkin service;Inflight service;Cleanliness;Departure Delay in Minutes;Arrival Delay in Minutes;satisfaction;Departure_Delay_Category;Arrival_Delay_Category
62406;Female;Loyal Customer;31;Personal Travel;Eco;2704;4;4;4;1;3;4;3;3;3;5;4;3;5;3;5;01.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
69302;Female;Loyal Customer;39;Business travel;Business;3600;2;2;2;2;5;3;3;2;2;2;2;4;2;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
19812;Male;Loyal Customer;38;Business travel;Eco;528;3;5;5;5;3;3;3;3;2;4;4;1;5;3;0;00.00;satisfied;No Delay;No Delay
82650;Male;disloyal Customer;26;Business travel;Business;120;2;5;3;2;2;3;4;2;5;4;5;3;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
9410;Female;disloyal Customer;22;Business travel;Eco;1136;3;3;3;4;5;3;1;5;1;3;3;2;3;5;18;47.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
8067;Female;disloyal Customer;23;Business travel;Business;125;4;0;5;4;3;5;3;3;3;3;5;5;4;3;0;00.00;satisfied;No Delay;No Delay
92872;Female;Loyal Customer;42;Business travel;Business;134;0;4;0;4;2;5;4;4;4;5;5;4;4;3;23;14.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
28086;Male;Loyal Customer;43;Business travel;Business;2794;2;2;2;2;2;1;3;4;4;4;4;4;4;1;1;00.00;satisfied;Short Delay (0-15 min);No Delay
43819;Female;Loyal Customer;25;Personal Travel;Business;174;4;4;4;4;4;4;4;4;5;2;4;5;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
40880;Female;Loyal Customer;11;Personal Travel;Eco;558;2;2;2;4;1;2;1;1;4;2;4;3;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
11982;Male;Loyal Customer;33;Business travel;Business;3475;2;1;2;2;5;5;5;5;4;4;5;2;5;5;45;25.00.00;satisfied;Long Delay (>30 min);Medium Delay (15-30 min)
129821;Female;Loyal Customer;62;Personal Travel;Eco;308;2;5;4;3;2;4;4;5;5;4;5;4;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
388;Male;Loyal Customer;69;Business travel;Business;2848;3;3;3;3;3;4;4;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
70564;Female;disloyal Customer;30;Business travel;Eco;858;3;4;4;5;3;4;3;3;3;3;1;3;5;3;0;08.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
44540;Male;Loyal Customer;49;Personal Travel;Eco;128;0;2;0;4;2;0;2;2;1;2;4;2;4;2;0;00.00;satisfied;No Delay;No Delay
17216;Male;Loyal Customer;7;Personal Travel;Eco Plus;1107;3;3;2;4;1;2;1;1;4;4;1;2;1;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
70448;Female;Loyal Customer;10;Personal Travel;Eco;187;3;4;0;2;5;0;5;5;4;4;5;5;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
27067;Female;disloyal Customer;27;Business travel;Eco;999;2;2;2;4;5;2;5;5;4;1;4;1;2;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
69559;Male;Loyal Customer;28;Business travel;Business;2475;1;1;1;1;4;4;4;3;2;3;5;4;3;4;0;03.00;satisfied;No Delay;Short Delay (0-15 min)
73074;Male;Loyal Customer;39;Business travel;Business;2855;4;4;4;4;5;4;5;3;3;3;3;4;3;3;5;00.00;satisfied;Short Delay (0-15 min);No Delay
44146;Male;Loyal Customer;17;Personal Travel;Eco;120;3;5;3;4;4;3;4;4;2;4;1;3;5;4;33;13.00;neutral or dissatisfied;Long Delay (>30 min);Short Delay (0-15 min)
10380;Female;Loyal Customer;46;Business travel;Business;1998;4;4;4;4;4;5;5;4;4;4;4;4;4;5;18;23.00;satisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
91135;Female;Loyal Customer;51;Personal Travel;Eco;406;2;5;2;5;5;5;5;5;5;2;5;3;5;3;6;06.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
92381;Female;Loyal Customer;32;Personal Travel;Business;1947;4;4;4;1;5;4;5;5;5;4;3;4;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
22334;Female;disloyal Customer;23;Business travel;Eco;143;1;1;1;3;5;1;5;5;1;1;3;4;3;5;87;84.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
48173;Female;Loyal Customer;49;Business travel;Eco;236;4;1;1;1;1;5;5;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
88964;Male;disloyal Customer;25;Business travel;Eco;1199;3;2;2;5;5;2;5;5;4;4;4;3;5;5;6;00.00;satisfied;Short Delay (0-15 min);No Delay
38963;Male;Loyal Customer;8;Personal Travel;Business;230;2;4;2;1;1;2;1;1;3;3;5;3;5;1;0;13.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
74384;Male;Loyal Customer;46;Business travel;Business;1431;3;3;3;3;3;4;4;4;4;4;4;5;4;4;0;00.00;satisfied;No Delay;No Delay
66608;Female;Loyal Customer;46;Personal Travel;Eco;761;3;4;3;3;1;1;5;1;1;3;1;1;1;2;5;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
66014;Male;disloyal Customer;37;Business travel;Business;1055;3;3;3;3;1;3;1;1;4;4;5;4;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
89379;Male;Loyal Customer;49;Business travel;Business;134;5;5;4;5;4;4;5;4;4;4;4;4;4;5;6;00.00;satisfied;Short Delay (0-15 min);No Delay
102406;Female;Loyal Customer;33;Personal Travel;Eco;386;1;5;1;4;3;1;3;3;3;2;4;3;5;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
2783;Female;Loyal Customer;52;Business travel;Business;1718;1;1;1;1;3;5;5;5;5;5;5;4;5;3;40;34.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
38324;Male;Loyal Customer;52;Personal Travel;Business;1111;2;4;3;3;1;4;3;4;4;3;1;1;4;1;0;17.00;neutral or dissatisfied;No Delay;Medium Delay (15-30 min)
126059;Female;Loyal Customer;41;Business travel;Business;3615;1;1;1;1;4;4;5;5;5;5;5;4;5;5;0;05.00;satisfied;No Delay;Short Delay (0-15 min)
53804;Male;Loyal Customer;50;Business travel;Eco;140;4;5;5;5;4;4;4;4;4;3;2;5;1;4;16;11.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
75042;Female;Loyal Customer;42;Personal Travel;Eco;236;4;4;0;3;2;4;3;5;5;0;5;2;5;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
37065;Male;Loyal Customer;41;Business travel;Business;1072;2;2;3;2;4;3;5;5;5;5;5;4;5;5;7;03.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
122929;Male;Loyal Customer;46;Business travel;Business;2464;2;2;2;2;5;4;5;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
100721;Male;Loyal Customer;56;Business travel;Business;2682;1;1;1;1;4;4;4;5;5;5;5;4;5;5;50;51.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
127650;Male;disloyal Customer;54;Business travel;Business;990;5;4;4;4;1;5;1;1;4;4;3;5;5;1;0;00.00;satisfied;No Delay;No Delay
12577;Female;disloyal Customer;26;Business travel;Eco;542;5;0;5;1;4;0;4;4;5;4;1;3;1;4;13;06.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
90636;Male;Loyal Customer;40;Business travel;Business;581;2;3;3;3;2;4;3;2;2;2;2;1;2;4;4;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
68748;Male;disloyal Customer;22;Business travel;Eco;1021;1;0;0;3;0;5;5;4;2;4;4;5;4;5;269;255.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
67739;Male;Loyal Customer;49;Business travel;Business;1205;4;1;1;1;4;2;3;4;4;3;4;2;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
117608;Female;Loyal Customer;55;Business travel;Business;2284;5;5;5;5;5;4;5;5;5;5;5;5;5;5;11;02.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
122158;Female;Loyal Customer;52;Business travel;Business;2638;5;5;5;5;2;5;5;4;4;4;4;3;4;3;32;72.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
111707;Female;Loyal Customer;54;Business travel;Eco;495;1;1;1;1;5;3;4;1;1;1;1;3;1;4;56;44.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
113912;Female;Loyal Customer;38;Business travel;Business;2329;1;1;1;1;4;5;4;4;4;4;4;4;4;4;10;00.00;satisfied;Short Delay (0-15 min);No Delay
26370;Male;Loyal Customer;28;Business travel;Eco;991;1;5;5;5;1;1;1;1;4;4;4;1;3;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
81996;Female;Loyal Customer;51;Business travel;Business;1589;3;3;3;3;2;4;5;5;5;5;5;3;5;5;36;51.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
76938;Female;Loyal Customer;41;Business travel;Business;1727;1;1;1;1;2;4;5;5;5;5;5;5;5;4;0;00.00;satisfied;No Delay;No Delay
36376;Female;disloyal Customer;26;Business travel;Eco;200;2;0;1;2;5;1;5;5;1;5;5;3;3;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
117347;Female;Loyal Customer;43;Business travel;Business;296;3;3;3;3;5;4;4;5;5;5;5;5;5;3;3;00.00;satisfied;Short Delay (0-15 min);No Delay
44143;Male;Loyal Customer;53;Personal Travel;Eco;98;3;4;3;4;5;3;3;5;4;5;5;5;5;5;45;56.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
24327;Male;Loyal Customer;26;Business travel;Business;2839;3;5;5;5;3;3;3;3;1;5;4;3;4;3;75;65.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
92952;Male;disloyal Customer;25;Business travel;Business;134;3;4;2;3;5;2;1;5;3;4;4;3;5;5;10;16.00;neutral or dissatisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
91703;Male;Loyal Customer;41;Business travel;Business;2486;3;3;2;3;4;4;4;4;4;4;4;3;4;5;0;00.00;satisfied;No Delay;No Delay
40283;Female;Loyal Customer;11;Personal Travel;Eco;358;1;4;5;2;4;5;4;4;5;3;4;5;4;4;0;19.00;neutral or dissatisfied;No Delay;Medium Delay (15-30 min)
127020;Female;Loyal Customer;51;Business travel;Business;2234;5;5;5;5;2;5;4;5;5;5;5;4;5;3;0;00.00;satisfied;No Delay;No Delay
23587;Female;Loyal Customer;54;Business travel;Business;2505;3;2;3;3;3;1;4;4;4;4;4;3;4;5;13;33.00.00;satisfied;Short Delay (0-15 min);Long Delay (>30 min)
128355;Male;disloyal Customer;25;Business travel;Business;338;3;0;3;5;2;3;2;2;3;3;4;3;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
26851;Male;Loyal Customer;61;Personal Travel;Eco;224;5;5;5;5;4;5;5;4;4;2;4;3;4;4;0;00.00;satisfied;No Delay;No Delay
114495;Male;Loyal Customer;46;Business travel;Business;3450;4;4;4;4;5;5;5;4;4;4;4;5;4;4;0;00.00;satisfied;No Delay;No Delay
101975;Male;Loyal Customer;58;Personal Travel;Eco;628;2;4;2;3;5;2;5;5;4;2;4;4;4;5;17;05.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
487;Male;disloyal Customer;23;Business travel;Business;158;0;5;0;2;2;0;2;2;4;4;4;3;4;2;0;00.00;satisfied;No Delay;No Delay
66130;Female;Loyal Customer;55;Personal Travel;Eco;583;2;2;2;4;5;4;4;5;5;2;3;4;5;3;69;65.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
788;Female;disloyal Customer;30;Business travel;Business;89;1;2;2;4;2;2;2;2;4;4;4;1;4;2;9;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
66262;Male;Loyal Customer;34;Personal Travel;Eco;550;1;4;1;2;3;1;3;3;3;4;5;5;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
77310;Male;Loyal Customer;35;Business travel;Business;1674;1;1;1;1;4;5;5;5;5;5;5;3;5;5;0;04.00;satisfied;No Delay;Short Delay (0-15 min)
104849;Male;Loyal Customer;59;Personal Travel;Business;327;3;0;3;4;4;4;5;1;1;3;1;3;1;3;10;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
105375;Female;Loyal Customer;51;Business travel;Business;1877;3;3;5;3;2;4;4;4;4;4;4;4;4;5;6;00.00;satisfied;Short Delay (0-15 min);No Delay
57943;Female;Loyal Customer;52;Personal Travel;Eco;837;4;5;4;3;2;4;4;5;5;4;4;5;5;4;0;11.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
5596;Female;Loyal Customer;54;Business travel;Business;685;2;2;5;2;3;4;4;4;4;4;4;4;4;5;2;00.00;satisfied;Short Delay (0-15 min);No Delay
117875;Female;disloyal Customer;24;Business travel;Business;365;4;0;4;3;1;4;1;1;4;5;4;5;4;1;0;00.00;satisfied;No Delay;No Delay
83570;Female;disloyal Customer;24;Business travel;Eco;936;5;5;5;3;4;5;4;4;4;5;5;4;4;4;0;00.00;satisfied;No Delay;No Delay
15088;Female;Loyal Customer;62;Business travel;Business;2341;2;1;1;1;3;3;4;2;2;2;2;4;2;3;19;06.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
2643;Male;Loyal Customer;30;Business travel;Business;622;1;1;1;1;2;2;2;2;3;5;5;4;5;2;0;00.00;satisfied;No Delay;No Delay
31254;Male;Loyal Customer;12;Personal Travel;Business;533;2;4;2;4;5;2;5;5;5;2;5;5;4;5;13;12.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
3452;Male;Loyal Customer;10;Personal Travel;Eco;315;4;5;2;4;3;2;2;3;3;2;5;5;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
32733;Female;Loyal Customer;47;Business travel;Business;2701;2;2;2;2;2;4;4;3;3;3;2;4;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
51074;Male;Loyal Customer;27;Personal Travel;Eco;193;2;5;2;2;4;2;4;4;5;4;2;5;1;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
102219;Male;disloyal Customer;23;Business travel;Business;407;4;0;3;5;4;3;4;4;4;3;5;3;4;4;38;43.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
1325;Male;Loyal Customer;39;Business travel;Business;3752;5;5;5;5;3;5;4;4;4;4;5;3;4;5;12;08.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
8382;Male;Loyal Customer;61;Personal Travel;Eco;701;3;4;3;2;4;3;4;4;5;2;5;5;5;4;0;05.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
19030;Male;Loyal Customer;53;Personal Travel;Eco;871;2;2;1;3;1;1;1;1;1;3;3;1;2;1;22;54.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
90228;Female;Loyal Customer;54;Business travel;Eco Plus;1084;2;1;1;1;2;3;4;2;2;2;2;1;2;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
129689;Male;Loyal Customer;49;Business travel;Business;1933;2;2;2;2;2;5;4;4;4;4;4;4;4;3;0;00.00;satisfied;No Delay;No Delay
19201;Female;Loyal Customer;29;Personal Travel;Eco;542;3;5;3;2;5;3;5;5;2;5;3;4;5;5;0;04.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
57075;Male;Loyal Customer;34;Personal Travel;Eco;2065;4;1;4;2;4;4;4;4;4;1;2;1;3;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
65881;Female;Loyal Customer;50;Business travel;Eco Plus;1389;3;3;3;3;1;4;3;3;3;3;3;4;3;4;27;40.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
121450;Female;Loyal Customer;22;Business travel;Business;3873;4;1;1;1;4;4;4;4;1;4;4;1;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
34752;Female;disloyal Customer;27;Business travel;Eco;264;1;2;1;2;3;1;3;3;3;3;2;1;2;3;0;13.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
25706;Female;Loyal Customer;36;Business travel;Business;2634;1;1;3;1;2;1;1;5;5;5;5;2;5;5;0;00.00;satisfied;No Delay;No Delay
231;Female;Loyal Customer;47;Business travel;Business;1957;1;1;1;1;5;5;4;4;4;4;5;3;4;3;14;10.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
57291;Male;Loyal Customer;28;Personal Travel;Eco Plus;628;5;4;5;3;4;5;4;4;2;4;1;4;4;4;0;00.00;satisfied;No Delay;No Delay
34049;Female;Loyal Customer;40;Business travel;Eco;1674;4;2;2;2;4;5;4;4;2;3;5;4;5;4;2;00.00;satisfied;Short Delay (0-15 min);No Delay
81899;Male;Loyal Customer;28;Business travel;Business;680;2;1;1;1;2;2;2;2;4;2;2;2;2;2;9;45.00.00;neutral or dissatisfied;Short Delay (0-15 min);Long Delay (>30 min)
22988;Male;Loyal Customer;7;Personal Travel;Eco;956;2;2;3;4;3;3;3;3;4;2;3;4;4;3;16;03.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
22377;Male;disloyal Customer;22;Business travel;Eco;143;3;1;3;4;3;3;3;3;5;4;4;3;1;3;114;136.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
95254;Female;Loyal Customer;53;Personal Travel;Eco;187;2;5;2;1;3;3;1;1;1;2;1;4;1;4;25;22.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
49691;Female;Loyal Customer;59;Business travel;Business;3835;2;1;1;1;2;3;4;1;1;1;2;3;1;4;15;46.00.00;neutral or dissatisfied;Short Delay (0-15 min);Long Delay (>30 min)
47952;Male;Loyal Customer;29;Personal Travel;Eco;550;1;4;1;5;2;1;2;2;4;4;4;5;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
75741;Male;Loyal Customer;25;Business travel;Business;868;2;3;2;3;2;3;2;2;2;1;3;2;3;2;13;14.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
95427;Male;Loyal Customer;41;Business travel;Business;2994;1;1;1;1;3;4;4;5;5;5;5;3;5;4;4;08.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
63855;Female;Loyal Customer;56;Business travel;Business;2534;3;3;3;3;5;4;5;5;5;5;5;5;5;4;0;00.00;satisfied;No Delay;No Delay
100081;Female;Loyal Customer;35;Personal Travel;Eco Plus;289;2;4;2;3;3;2;4;3;5;2;4;5;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
120130;Female;disloyal Customer;30;Business travel;Eco Plus;1576;3;3;3;4;2;3;2;2;1;3;4;3;3;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
64610;Female;Loyal Customer;31;Business travel;Business;3880;4;4;2;4;4;4;4;4;3;4;5;4;5;4;0;00.00;satisfied;No Delay;No Delay
54017;Male;Loyal Customer;21;Business travel;Business;1091;4;4;5;4;4;5;4;4;5;2;2;2;4;4;10;00.00;satisfied;Short Delay (0-15 min);No Delay
48881;Male;Loyal Customer;45;Business travel;Eco;373;2;4;4;4;2;2;2;2;3;5;2;3;2;2;0;13.00;satisfied;No Delay;Short Delay (0-15 min)
114216;Male;Loyal Customer;48;Business travel;Business;2981;1;3;3;3;3;3;4;1;1;1;1;1;1;3;5;01.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
34533;Male;Loyal Customer;23;Business travel;Business;1924;2;5;1;5;2;2;2;2;4;5;3;3;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
64847;Male;Loyal Customer;46;Business travel;Business;2665;3;5;4;5;5;4;3;3;3;3;3;4;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
126462;Male;Loyal Customer;51;Business travel;Business;1849;2;2;2;2;2;3;5;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
36633;Female;disloyal Customer;23;Business travel;Eco;785;2;2;2;4;1;2;1;1;1;3;3;2;3;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
46373;Female;Loyal Customer;59;Business travel;Business;1013;4;5;5;5;5;3;3;4;4;4;4;1;4;2;22;27.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
93744;Female;disloyal Customer;21;Business travel;Business;368;4;2;4;3;3;4;3;3;5;5;4;4;5;3;0;00.00;satisfied;No Delay;No Delay
74080;Male;Loyal Customer;45;Business travel;Business;2845;3;3;2;3;4;5;4;5;5;5;5;5;5;5;27;39.00.00;satisfied;Medium Delay (15-30 min);Long Delay (>30 min)
13471;Male;Loyal Customer;31;Business travel;Eco Plus;409;0;0;0;1;5;0;5;5;5;4;1;1;5;5;7;10.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
125618;Female;Loyal Customer;70;Personal Travel;Business;814;4;0;4;3;2;5;5;5;5;4;5;4;5;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
53183;Female;Loyal Customer;39;Business travel;Eco;589;4;4;2;4;4;4;4;4;4;1;1;2;3;4;31;19.00;satisfied;Long Delay (>30 min);Medium Delay (15-30 min)
11357;Male;Loyal Customer;32;Personal Travel;Eco;429;4;4;2;3;1;2;1;1;5;4;3;5;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
59509;Female;disloyal Customer;9;Business travel;Eco;854;2;2;2;3;2;2;2;2;5;3;4;4;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
120705;Female;Loyal Customer;64;Personal Travel;Eco;280;1;4;1;2;2;5;4;3;3;1;5;4;3;4;10;56.00.00;neutral or dissatisfied;Short Delay (0-15 min);Long Delay (>30 min)
78724;Female;Loyal Customer;37;Business travel;Business;2130;3;3;3;3;3;5;4;5;5;5;5;5;5;3;21;11.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
118070;Female;disloyal Customer;15;Business travel;Eco Plus;1262;1;3;1;4;5;1;5;5;1;2;4;4;3;5;1;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
12406;Female;disloyal Customer;16;Business travel;Eco;192;3;2;3;3;3;3;3;3;1;2;4;3;4;3;32;22.00;neutral or dissatisfied;Long Delay (>30 min);Medium Delay (15-30 min)
90523;Male;disloyal Customer;27;Business travel;Business;406;4;4;4;5;2;4;2;2;5;3;5;5;4;2;2;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
84930;Female;Loyal Customer;54;Personal Travel;Eco;547;4;4;4;4;4;4;4;5;5;4;5;1;5;4;0;00.00;satisfied;No Delay;No Delay
112529;Female;Loyal Customer;60;Personal Travel;Eco;957;2;5;2;4;4;5;4;2;2;2;2;4;2;3;118;104.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
101799;Male;Loyal Customer;19;Business travel;Business;1521;3;2;2;2;3;3;3;3;1;4;4;4;4;3;1;02.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
75110;Female;Loyal Customer;24;Business travel;Business;1744;2;2;2;2;5;5;5;5;5;2;5;5;5;5;0;00.00;satisfied;No Delay;No Delay
79448;Female;Loyal Customer;58;Business travel;Business;2967;4;4;5;4;3;4;5;4;4;4;4;5;4;5;0;00.00;satisfied;No Delay;No Delay
61897;Male;Loyal Customer;11;Personal Travel;Eco Plus;2521;2;4;2;3;1;2;1;1;1;1;4;3;4;1;13;04.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
66956;Male;Loyal Customer;51;Business travel;Business;964;3;3;3;3;2;4;5;5;5;5;5;5;5;5;28;08.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
16255;Female;disloyal Customer;29;Business travel;Eco;748;5;5;5;2;2;5;3;2;3;3;2;2;4;2;0;00.00;satisfied;No Delay;No Delay
103717;Female;Loyal Customer;55;Personal Travel;Eco;405;3;4;3;1;4;4;5;1;1;3;1;5;1;3;0;10.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
86016;Female;disloyal Customer;40;Business travel;Business;554;3;3;3;2;5;3;5;5;3;5;5;5;4;5;18;05.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
106571;Female;Loyal Customer;45;Business travel;Business;1506;3;3;3;3;4;4;5;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
33393;Male;Loyal Customer;56;Business travel;Business;2917;3;3;3;3;4;4;4;5;1;4;5;4;4;4;0;00.00;satisfied;No Delay;No Delay
100739;Male;Loyal Customer;42;Business travel;Eco;328;2;1;1;1;2;2;2;2;4;1;4;1;4;2;28;19.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
52837;Male;Loyal Customer;23;Business travel;Eco;1721;4;5;5;5;4;4;3;4;5;5;5;3;2;4;2;00.00;satisfied;Short Delay (0-15 min);No Delay
109789;Male;disloyal Customer;25;Business travel;Eco;1052;2;1;1;2;5;1;5;5;4;2;4;3;5;5;24;12.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
97580;Male;disloyal Customer;36;Business travel;Eco;337;1;1;1;4;1;1;1;1;3;2;3;4;3;1;29;30.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
10253;Female;Loyal Customer;43;Personal Travel;Business;163;2;4;2;1;5;5;4;2;2;2;2;3;2;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
32005;Male;Loyal Customer;33;Personal Travel;Business;216;2;0;2;1;5;2;1;5;4;2;5;4;4;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
22032;Female;Loyal Customer;30;Personal Travel;Eco Plus;503;3;5;3;1;1;3;2;1;4;5;5;5;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
64221;Male;Loyal Customer;30;Business travel;Business;1660;4;4;4;4;4;4;4;4;3;2;3;3;4;4;0;02.00;satisfied;No Delay;Short Delay (0-15 min)
127668;Male;Loyal Customer;35;Business travel;Business;2153;1;1;1;1;2;3;5;3;3;4;3;5;3;5;0;27.00.00;satisfied;No Delay;Medium Delay (15-30 min)
101949;Male;Loyal Customer;50;Business travel;Business;628;3;3;3;3;4;5;4;5;5;4;5;4;5;3;0;00.00;satisfied;No Delay;No Delay
128108;Male;Loyal Customer;12;Business travel;Business;1587;3;3;3;3;3;4;3;3;3;4;4;3;4;3;7;18.00;satisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
55207;Male;Loyal Customer;36;Business travel;Eco Plus;903;4;1;1;1;4;3;4;4;4;4;4;2;4;4;0;18.00;neutral or dissatisfied;No Delay;Medium Delay (15-30 min)
66110;Male;Loyal Customer;20;Business travel;Business;1856;3;3;3;3;4;4;4;4;4;4;5;4;4;4;0;00.00;satisfied;No Delay;No Delay
6836;Male;Loyal Customer;18;Personal Travel;Eco;235;3;5;3;5;2;3;2;2;5;4;4;4;5;2;40;28.00.00;neutral or dissatisfied;Long Delay (>30 min);Medium Delay (15-30 min)
121059;Female;Loyal Customer;46;Personal Travel;Eco;992;3;4;3;2;5;5;5;5;5;3;1;3;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
56983;Male;Loyal Customer;33;Personal Travel;Eco;2565;2;5;2;2;2;2;2;2;2;3;4;2;1;2;0;02.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
